sample-1-user-id,sample-2-user-id,sample-1-session-id,sample-2-session-id,sample-1-index,sample-2-index,label
37,17,3,5,10475,5128,0
37,21,3,3,10412,5895,0
37,42,5,3,10590,12041,0
37,40,1,5,10393,11685,0
37,27,3,5,10448,7552,0
37,52,1,3,10394,14123,0
37,17,1,1,10373,4867,0
37,42,3,1,10417,11908,0
37,2,3,1,10414,479,0
37,34,3,5,10437,9666,0
37,54,3,1,10476,14585,0
37,42,3,1,10486,11977,0
37,46,3,3,10407,12814,0
37,54,3,5,10424,14850,0
37,17,3,1,10454,4860,0
37,7,5,1,10544,1830,0
37,42,5,3,10536,12050,0
37,53,1,3,10357,14406,0
37,54,1,5,10376,14820,0
37,42,3,1,10478,11940,0
37,46,5,1,10574,12678,0
37,5,3,7,10471,1633,0
37,27,5,5,10544,7535,0
37,25,5,5,10513,7046,0
37,58,5,1,10506,15500,0
37,7,3,1,10409,1807,0
37,52,5,5,10524,14237,0
37,53,1,1,10348,14359,0
37,2,3,1,10404,423,0
37,43,5,3,10536,12334,0
37,29,5,3,10536,8149,0
37,30,3,3,10472,8455,0
37,46,3,3,10477,12857,0
37,25,5,5,10559,7078,0
37,27,3,3,10433,7476,0
37,42,1,5,10321,12118,0
37,39,1,9,10331,11193,0
37,54,3,3,10481,14682,0
37,11,3,9,10462,3522,0
37,27,5,3,10536,7474,0
37,7,3,5,10485,2007,0
37,42,1,5,10385,12177,0
37,29,3,1,10419,8038,0
37,46,1,5,10386,12947,0
37,40,1,1,10321,11444,0
37,39,5,9,10545,11218,0
37,30,1,3,10392,8420,0
37,7,5,5,10500,2019,0
37,30,1,3,10387,8427,0
37,58,3,3,10468,15589,0
37,29,1,5,10347,8271,0
37,14,3,1,10406,4216,0
37,40,5,1,10549,11425,0
37,52,5,3,10532,14158,0
37,27,1,5,10299,7614,0
37,21,5,5,10553,5982,0
37,2,3,5,10483,639,0
37,40,1,1,10312,11417,0
37,39,5,5,10575,11024,0
37,29,1,3,10387,8144,0
37,58,3,3,10466,15640,0
37,27,5,1,10580,7326,0
37,46,1,3,10368,12797,0
37,43,3,5,10471,12462,0
37,34,3,1,10401,9467,0
37,17,1,5,10341,5071,0
37,53,1,5,10317,14460,0
37,21,1,1,10328,5819,0
37,46,5,1,10577,12688,0
37,34,5,1,10558,9498,0
37,46,3,5,10462,12944,0
37,54,3,3,10411,14752,0
37,40,1,3,10354,11535,0
37,21,5,3,10549,5939,0
37,7,3,5,10471,2065,0
37,25,5,1,10540,6837,0
37,77,5,5,10565,18757,0
37,29,1,1,10319,8038,0
37,43,1,3,10373,12308,0
37,42,1,1,10387,11983,0
37,54,1,5,10316,14849,0
37,25,3,5,10445,7125,0
37,53,5,1,10535,14352,0
37,14,3,3,10436,4265,0
37,53,5,3,10522,14371,0
37,30,1,5,10376,8579,0
37,29,5,1,10563,8098,0
37,30,5,3,10568,8454,0
37,17,5,5,10543,5106,0
37,46,1,5,10336,12963,0
37,27,5,3,10574,7489,0
37,46,1,1,10298,12741,0
37,77,5,1,10529,18575,0
37,40,5,3,10588,11536,0
37,2,3,5,10472,676,0
37,29,3,1,10426,8041,0
37,17,5,1,10583,4871,0
37,14,5,1,10526,4213,0
37,58,3,5,10429,15678,0
37,29,1,1,10351,8027,0
37,77,1,3,10304,18647,0
37,27,3,3,10482,7469,0
37,39,5,9,10519,11288,0
37,25,1,1,10332,6908,0
37,42,5,1,10534,11972,0
37,5,3,1,10410,1362,0
37,34,1,5,10316,9640,0
37,42,1,5,10380,12130,0
37,54,1,3,10381,14660,0
37,54,1,1,10383,14576,0
37,5,3,5,10457,1517,0
37,58,3,5,10427,15665,0
37,17,1,3,10395,5019,0
37,58,1,1,10357,15486,0
37,42,1,3,10394,12040,0
37,54,5,5,10585,14817,0
37,43,5,5,10527,12382,0
37,40,1,3,10327,11580,0
37,7,5,5,10529,2022,0
37,39,3,7,10430,11146,0
37,43,5,3,10569,12343,0
37,39,5,7,10578,11115,0
37,2,5,1,10523,422,0
37,27,3,3,10485,7439,0
37,39,5,5,10527,11031,0
37,21,3,1,10397,5768,0
37,30,3,3,10483,8432,0
37,58,1,5,10301,15707,0
37,52,3,3,10410,14103,0
37,34,3,3,10480,9536,0
37,54,3,3,10412,14753,0
37,27,5,3,10575,7474,0
37,27,5,3,10529,7483,0
37,58,5,5,10592,15717,0
37,21,1,3,10348,5911,0
37,40,5,5,10555,11681,0
37,27,5,5,10541,7581,0
37,58,5,3,10505,15567,0
37,11,1,9,10366,3543,0
37,39,3,5,10463,11010,0
37,14,5,5,10589,4382,0
37,54,5,5,10582,14793,0
37,14,3,1,10397,4190,0
37,52,5,5,10585,14173,0
37,53,1,3,10340,14392,0
37,40,3,5,10421,11649,0
37,46,5,1,10533,12709,0
37,17,1,3,10369,4982,0
37,17,5,1,10564,4899,0
37,42,5,1,10511,11962,0
37,29,1,5,10323,8306,0
37,34,3,1,10476,9421,0
37,7,5,3,10513,1915,0
37,27,3,3,10410,7516,0
37,46,3,1,10426,12716,0
37,14,1,1,10361,4227,0
37,27,5,1,10535,7386,0
37,40,5,5,10567,11625,0
37,27,5,1,10546,7388,0
37,34,1,5,10365,9662,0
37,30,5,5,10533,8546,0
37,29,3,3,10494,8186,0
37,42,5,5,10528,12137,0
37,14,3,3,10401,4270,0
37,11,3,3,10456,3232,0
37,54,5,3,10513,14709,0
37,2,1,3,10392,509,0
37,42,1,1,10337,11978,0
37,54,3,1,10462,14648,0
37,5,5,7,10541,1593,0
37,27,1,1,10359,7407,0
37,39,5,1,10544,10842,0
37,54,1,3,10311,14733,0
37,40,3,5,10440,11593,0
37,21,3,3,10402,5877,0
37,40,5,5,10590,11677,0
37,30,3,1,10398,8363,0
37,52,3,3,10429,14158,0
37,25,3,3,10427,7028,0
37,40,1,5,10318,11636,0
37,11,5,5,10552,3296,0
37,54,1,1,10374,14566,0
37,17,1,5,10311,5080,0
37,42,3,3,10446,12058,0
37,21,1,3,10334,5920,0
37,52,5,1,10580,14061,0
37,27,5,5,10543,7555,0
37,30,3,3,10410,8470,0
37,7,5,3,10563,1948,0
37,53,5,1,10569,14319,0
37,77,1,5,10389,18718,0
37,21,1,3,10370,5883,0
37,11,1,9,10389,3485,0
37,14,3,5,10453,4438,0
37,14,5,5,10529,4406,0
37,7,3,1,10409,1810,0
37,27,3,1,10492,7386,0
37,54,5,1,10521,14631,0
37,21,3,5,10437,5949,0
37,14,5,5,10561,4437,0
37,43,3,5,10410,12429,0
37,27,5,5,10509,7527,0
37,39,3,9,10408,11205,0
37,53,1,5,10374,14520,0
37,27,5,1,10503,7398,0
37,52,5,3,10591,14146,0
37,52,3,3,10470,14136,0
37,30,5,1,10535,8397,0
37,43,5,3,10496,12380,0
37,21,1,1,10333,5822,0
37,17,1,1,10309,4908,0
37,29,3,5,10442,8285,0
37,5,3,5,10412,1524,0
37,27,3,3,10462,7474,0
37,27,3,5,10440,7598,0
37,29,3,5,10467,8291,0
37,40,3,1,10440,11409,0
37,27,5,3,10514,7500,0
37,29,5,1,10571,8097,0
37,17,3,1,10400,4857,0
37,46,3,1,10436,12741,0
37,40,3,5,10442,11624,0
37,2,5,1,10576,407,0
37,46,1,5,10339,12952,0
37,34,5,1,10590,9460,0
37,58,1,5,10370,15736,0
37,17,5,1,10516,4937,0
37,17,5,3,10590,5019,0
37,5,5,1,10546,1313,0
37,34,1,3,10319,9583,0
37,58,5,1,10559,15509,0
37,30,3,3,10473,8467,0
37,43,5,1,10571,12252,0
37,34,1,5,10316,9636,0
37,53,1,5,10352,14498,0
37,34,5,3,10568,9538,0
37,43,3,5,10471,12479,0
37,7,3,1,10427,1847,0
37,34,1,3,10305,9587,0
37,27,1,3,10370,7431,0
37,27,5,5,10546,7545,0
37,17,3,1,10464,4865,0
37,46,5,5,10576,12933,0
37,40,5,5,10509,11619,0
37,34,5,5,10537,9605,0
37,52,5,1,10537,13972,0
37,77,1,3,10363,18632,0
37,7,5,1,10582,1870,0
37,11,1,7,10328,3455,0
37,39,1,9,10342,11248,0
37,34,3,5,10472,9669,0
37,17,5,3,10501,4973,0
37,54,3,1,10407,14574,0
37,34,1,5,10357,9662,0
37,27,5,3,10539,7461,0
37,29,1,3,10322,8143,0
37,29,1,1,10369,8048,0
37,46,5,3,10542,12777,0
37,30,3,1,10460,8319,0
37,27,3,3,10402,7473,0
37,11,1,7,10371,3392,0
37,43,1,3,10351,12313,0
37,40,1,5,10330,11597,0
37,40,1,5,10383,11668,0
37,77,1,1,10371,18544,0
37,5,5,5,10531,1502,0
37,21,5,5,10574,6000,0
37,11,3,7,10426,3387,0
37,2,5,1,10562,409,0
37,46,5,3,10514,12843,0
37,25,3,5,10430,7069,0
37,52,1,3,10396,14114,0
37,5,3,1,10399,1380,0
37,21,5,3,10567,5883,0
37,34,1,5,10354,9637,0
37,17,5,3,10524,5023,0
37,29,5,5,10589,8225,0
37,21,1,1,10396,5838,0
37,53,1,3,10373,14418,0
37,7,3,5,10452,1988,0
37,42,1,1,10306,11961,0
37,58,3,5,10448,15665,0
37,14,3,1,10420,4190,0
37,27,1,3,10306,7504,0
37,11,1,5,10327,3361,0
37,34,1,5,10329,9622,0
37,42,5,5,10560,12115,0
37,27,1,3,10329,7435,0
37,42,3,3,10420,12035,0
37,21,3,3,10422,5841,0
37,42,3,3,10469,12011,0
37,25,5,5,10580,7032,0
37,5,1,7,10324,1594,0
37,77,3,1,10402,18522,0
37,34,3,3,10398,9582,0
37,17,1,3,10310,4982,0
37,27,5,5,10557,7622,0
37,30,5,5,10562,8530,0
37,30,3,1,10489,8330,0
37,52,1,1,10338,14024,0
37,54,1,5,10323,14819,0
37,2,5,5,10535,632,0
37,53,5,1,10566,14306,0
37,77,5,3,10588,18715,0
37,7,1,5,10355,1996,0
37,53,3,5,10407,14535,0
37,5,5,9,10585,1762,0
37,77,3,5,10423,18742,0
37,46,3,3,10421,12865,0
37,2,1,3,10320,584,0
37,14,5,1,10506,4213,0
37,27,3,5,10482,7548,0
37,54,5,3,10584,14671,0
37,58,1,5,10346,15662,0
37,11,5,3,10528,3265,0
37,25,5,1,10535,6908,0
37,29,3,3,10429,8136,0
37,40,5,3,10555,11578,0
37,43,1,5,10342,12456,0
37,43,1,5,10333,12451,0
37,14,3,5,10439,4391,0
37,25,5,5,10533,7088,0
37,5,5,1,10563,1308,0
37,46,3,1,10424,12684,0
37,42,5,5,10538,12180,0
37,29,3,3,10402,8208,0
37,77,1,3,10393,18706,0
37,40,5,3,10523,11559,0
37,14,5,5,10592,4419,0
37,54,5,1,10549,14627,0
37,7,1,5,10379,2044,0
37,30,5,5,10542,8535,0
37,2,3,3,10430,538,0
37,29,3,1,10493,8072,0
37,43,5,3,10499,12317,0
37,14,3,3,10488,4258,0
37,42,5,1,10520,11906,0
37,46,3,5,10434,12904,0
37,27,1,3,10396,7493,0
37,52,3,5,10487,14235,0
37,43,5,3,10535,12288,0
37,34,1,5,10353,9642,0
37,5,5,1,10590,1328,0
37,54,1,3,10316,14658,0
37,77,3,1,10420,18564,0
37,40,5,5,10510,11661,0
37,7,3,3,10400,1918,0
37,40,1,1,10334,11424,0
37,43,3,5,10493,12385,0
37,34,5,5,10563,9646,0
37,40,3,3,10479,11566,0
37,52,1,1,10340,14058,0
37,30,3,5,10446,8582,0
37,14,5,5,10510,4364,0
37,29,1,1,10327,8025,0
37,40,1,3,10376,11543,0
37,5,5,7,10504,1594,0
37,14,5,1,10541,4233,0
37,77,1,3,10378,18687,0
37,5,1,5,10342,1496,0
37,46,1,3,10355,12803,0
37,27,5,1,10526,7413,0
37,46,5,5,10565,12933,0
37,27,3,1,10468,7345,0
37,54,3,3,10400,14740,0
37,7,1,1,10385,1793,0
37,27,5,1,10502,7393,0
37,17,1,3,10304,4995,0
37,52,1,5,10342,14247,0
37,11,3,7,10400,3424,0
37,29,5,5,10584,8219,0
37,25,5,5,10535,7071,0
37,34,3,3,10404,9515,0
37,34,5,1,10585,9414,0
37,27,3,1,10401,7343,0
37,46,1,1,10323,12769,0
37,42,1,3,10370,12053,0
37,27,5,1,10583,7410,0
37,52,3,3,10476,14144,0
37,54,3,5,10454,14759,0
37,25,3,5,10476,7080,0
37,11,3,9,10421,3498,0
37,25,3,1,10473,6867,0
37,77,3,1,10467,18583,0
37,2,5,1,10542,468,0
37,21,3,3,10406,5885,0
37,34,5,5,10551,9689,0
37,54,1,3,10321,14753,0
37,77,5,1,10499,18589,0
37,58,5,1,10581,15461,0
37,43,3,1,10457,12196,0
37,21,3,5,10473,5943,0
37,27,1,1,10352,7327,0
37,11,1,3,10372,3174,0
37,42,3,1,10473,11952,0
37,43,5,3,10539,12312,0
37,77,3,3,10398,18662,0
37,7,5,1,10520,1811,0
37,17,5,3,10584,4970,0
37,29,3,3,10429,8146,0
37,43,1,1,10367,12211,0
37,5,1,9,10383,1754,0
37,7,1,1,10368,1808,0
37,43,5,5,10552,12443,0
37,46,5,3,10595,12814,0
37,34,1,3,10387,9576,0
37,42,1,5,10357,12138,0
37,25,3,1,10431,6891,0
37,43,5,3,10496,12376,0
37,2,3,5,10437,662,0
37,27,1,5,10358,7546,0
37,5,3,1,10486,1295,0
37,58,3,3,10418,15574,0
37,27,3,3,10476,7451,0
37,39,1,3,10374,10954,0
37,54,1,3,10364,14681,0
37,39,1,7,10380,11137,0
37,34,1,1,10380,9451,0
37,17,1,3,10332,4986,0
37,7,1,5,10359,2055,0
37,17,3,3,10401,4964,0
37,11,5,1,10510,3142,0
37,5,5,5,10570,1494,0
37,42,5,1,10538,11893,0
37,42,3,3,10478,12000,0
37,7,5,3,10590,1908,0
37,39,5,1,10559,11308,0
37,42,3,3,10472,12075,0
37,21,1,1,10352,5835,0
37,21,1,3,10304,5860,0
37,39,3,5,10473,11058,0
37,39,5,5,10572,11048,0
37,42,1,1,10338,11922,0
37,52,1,1,10378,13981,0
37,14,3,5,10459,4392,0
37,43,5,5,10579,12452,0
37,34,1,3,10348,9563,0
37,27,1,1,10368,7329,0
37,25,5,3,10538,6957,0
37,2,1,1,10394,488,0
37,58,1,1,10369,15523,0
37,14,5,1,10531,4205,0
37,40,5,1,10552,11457,0
37,14,3,1,10420,4222,0
37,53,5,1,10516,14319,0
37,11,5,9,10553,3532,0
37,58,1,1,10341,15453,0
37,42,5,3,10514,12004,0
37,58,3,1,10424,15450,0
37,43,3,3,10411,12322,0
37,11,1,5,10370,3317,0
37,39,5,9,10525,11259,0
37,11,3,9,10443,3483,0
37,7,1,1,10308,1880,0
37,30,3,5,10487,8586,0
37,34,3,5,10442,9684,0
37,30,3,3,10479,8502,0
37,77,1,5,10364,18760,0
37,21,1,3,10324,5869,0
37,30,3,1,10480,8355,0
37,7,3,3,10463,1958,0
37,46,3,3,10433,12796,0
37,7,1,5,10378,1980,0
37,39,5,9,10521,11269,0
37,30,3,1,10440,8406,0
37,27,5,3,10563,7521,0
37,54,1,5,10304,14771,0
37,25,3,5,10434,7113,0
37,46,1,5,10337,12968,0
37,17,1,5,10337,5113,0
37,34,3,1,10489,9437,0
37,25,3,1,10436,6837,0
37,17,1,5,10351,5075,0
37,58,3,5,10443,15736,0
37,43,5,1,10520,12256,0
37,25,1,1,10337,6855,0
37,43,5,1,10576,12235,0
37,27,1,3,10340,7499,0
37,58,5,3,10595,15603,0
37,39,1,9,10363,11289,0
37,5,1,7,10378,1621,0
37,54,3,3,10440,14743,0
37,39,5,7,10593,11144,0
37,7,1,3,10316,1968,0
37,14,1,1,10383,4214,0
37,21,5,5,10583,5964,0
37,14,3,3,10465,4329,0
37,7,5,3,10513,1969,0
37,34,5,3,10543,9527,0
37,27,1,3,10317,7474,0
37,39,1,5,10309,11034,0
37,27,5,1,10588,7391,0
37,34,1,3,10380,9589,0
37,58,5,1,10514,15452,0
37,46,5,5,10558,12961,0
37,7,3,1,10402,1797,0
37,17,5,3,10580,4997,0
37,42,1,1,10310,11979,0
37,40,1,5,10325,11648,0
37,7,3,5,10491,2026,0
37,54,5,5,10498,14757,0
37,27,1,1,10302,7326,0
37,52,3,5,10465,14254,0
37,46,1,3,10342,12781,0
37,52,1,1,10325,13971,0
37,25,3,5,10398,7112,0
37,34,5,5,10506,9655,0
37,27,3,3,10473,7447,0
37,14,3,3,10449,4300,0
37,30,5,3,10587,8435,0
37,14,1,1,10352,4223,0
37,21,5,1,10589,5822,0
37,34,3,3,10475,9575,0
37,43,3,3,10434,12374,0
37,39,1,5,10314,11018,0
37,7,1,3,10353,1949,0
37,25,1,1,10366,6856,0
37,53,3,3,10453,14408,0
37,54,3,5,10407,14838,0
37,54,5,3,10509,14752,0
37,29,3,3,10440,8188,0
37,7,3,3,10443,1976,0
37,39,1,1,10384,11333,0
37,14,5,5,10529,4406,0
37,42,3,1,10494,11951,0
37,27,1,5,10305,7557,0
37,21,3,5,10454,6034,0
37,17,3,5,10479,5052,0
37,7,1,1,10338,1831,0
37,52,5,5,10588,14216,0
37,42,3,5,10452,12089,0
37,40,3,1,10468,11427,0
37,42,3,1,10458,11892,0
37,29,3,3,10490,8152,0
37,42,1,3,10385,12080,0
37,5,1,3,10344,1470,0
37,39,5,7,10520,11173,0
37,34,3,1,10466,9428,0
37,39,1,3,10344,10937,0
37,29,3,1,10409,8079,0
37,40,5,1,10576,11451,0
37,29,3,5,10473,8233,0
37,14,1,3,10357,4273,0
37,58,1,1,10338,15484,0
37,7,3,1,10474,1830,0
37,5,1,1,10302,1376,0
37,21,1,1,10313,5789,0
37,2,1,3,10371,523,0
37,11,5,5,10560,3361,0
37,14,3,1,10422,4190,0
37,11,1,5,10385,3303,0
37,29,1,1,10349,8041,0
37,29,5,1,10533,8045,0
37,29,5,3,10518,8163,0
37,27,5,5,10592,7532,0
37,27,5,3,10590,7500,0
37,5,3,9,10428,1700,0
37,52,3,1,10495,13967,0
37,52,1,3,10379,14109,0
37,25,1,3,10322,6992,0
37,5,5,5,10547,1548,0
37,39,5,9,10553,11270,0
37,5,5,9,10567,1690,0
37,46,5,1,10547,12698,0
37,40,1,5,10320,11624,0
37,5,5,5,10579,1515,0
37,34,3,1,10488,9466,0
37,54,3,1,10411,14588,0
37,42,1,1,10353,11938,0
37,27,1,5,10324,7579,0
37,29,3,5,10451,8222,0
37,46,5,1,10506,12702,0
37,34,3,5,10455,9628,0
37,2,5,3,10570,535,0
37,43,1,5,10357,12411,0
37,27,1,1,10379,7401,0
37,7,3,5,10397,1993,0
37,2,5,3,10536,567,0
37,25,3,1,10406,6856,0
37,58,1,5,10309,15727,0
37,7,3,3,10460,1960,0
37,29,5,3,10572,8176,0
37,39,5,1,10569,11312,0
37,53,5,5,10531,14541,0
37,29,1,5,10315,8249,0
37,58,1,3,10392,15565,0
37,54,5,3,10500,14740,0
37,40,3,3,10413,11502,0
37,25,3,3,10475,6948,0
37,58,5,5,10540,15669,0
37,17,5,1,10580,4857,0
37,14,5,5,10519,4406,0
37,52,3,3,10456,14126,0
37,42,1,1,10380,11964,0
37,58,3,5,10461,15729,0
37,42,5,1,10567,11959,0
37,53,1,5,10390,14547,0
37,30,1,3,10322,8487,0
37,39,3,7,10421,11132,0
37,46,1,3,10331,12787,0
37,52,5,5,10589,14213,0
37,42,3,5,10415,12114,0
37,46,1,1,10360,12715,0
37,27,3,3,10447,7479,0
37,40,3,1,10420,11456,0
37,5,1,9,10372,1732,0
37,58,1,3,10391,15556,0
37,46,1,3,10323,12777,0
37,40,5,1,10563,11444,0
37,17,3,1,10400,4904,0
37,2,5,1,10564,476,0
37,53,1,5,10365,14517,0
37,21,1,5,10343,5970,0
37,27,3,1,10492,7342,0
37,7,5,3,10587,1926,0
37,54,3,5,10418,14789,0
37,21,5,1,10503,5772,0
37,7,5,3,10528,1976,0
37,30,3,5,10479,8540,0
37,5,1,1,10367,1323,0
37,21,5,1,10568,5778,0
37,46,5,1,10507,12704,0
37,52,3,1,10406,14008,0
37,58,1,3,10374,15612,0
37,17,3,3,10429,4982,0
37,11,5,9,10562,3543,0
37,42,3,5,10478,12134,0
37,54,5,3,10575,14670,0
37,53,5,3,10582,14444,0
37,11,1,5,10326,3289,0
37,7,1,5,10322,1994,0
37,77,5,5,10577,18800,0
37,29,1,1,10346,8069,0
37,43,3,1,10415,12214,0
37,54,3,1,10475,14657,0
37,21,1,3,10301,5894,0
37,53,1,5,10363,14470,0
37,27,1,5,10374,7546,0
37,53,3,3,10433,14398,0
37,2,3,1,10481,422,0
37,77,5,1,10500,18584,0
37,52,5,5,10568,14176,0
37,58,5,1,10536,15536,0
37,34,3,1,10475,9497,0
37,54,1,5,10332,14855,0
37,42,5,1,10590,11916,0
37,27,1,5,10391,7601,0
37,46,3,5,10471,12906,0
37,53,1,3,10383,14422,0
37,17,5,1,10519,4896,0
37,25,1,3,10386,6977,0
37,7,3,5,10452,2068,0
37,54,5,3,10513,14676,0
37,27,1,5,10314,7619,0
37,25,3,1,10480,6882,0
37,52,5,3,10544,14153,0
37,77,3,3,10400,18675,0
37,46,1,3,10381,12814,0
37,77,3,1,10485,18532,0
37,11,3,9,10449,3561,0
37,7,1,3,10339,1893,0
37,43,1,5,10373,12429,0
37,25,3,3,10489,6938,0
37,54,5,1,10570,14616,0
37,5,5,9,10580,1717,0
37,58,3,3,10477,15605,0
37,39,3,9,10463,11278,0
37,39,1,7,10301,11106,0
37,30,5,5,10558,8522,0
37,7,1,5,10366,2059,0
37,29,1,5,10372,8246,0
37,30,1,5,10367,8576,0
37,29,3,3,10449,8151,0
37,42,1,1,10360,11973,0
37,46,5,5,10585,12963,0
37,43,1,5,10322,12435,0
37,27,1,5,10387,7550,0
37,14,3,1,10445,4175,0
37,11,5,5,10512,3352,0
37,29,1,1,10347,8050,0
37,43,3,3,10403,12328,0
37,25,1,5,10316,7041,0
37,42,5,3,10579,12030,0
37,39,1,7,10320,11118,0
37,5,1,3,10390,1435,0
37,27,3,5,10440,7543,0
37,5,5,9,10533,1773,0
37,25,5,5,10509,7029,0
37,43,5,5,10496,12382,0
37,14,5,1,10559,4168,0
37,30,3,1,10495,8344,0
37,29,1,1,10373,8114,0
37,30,1,1,10297,8330,0
37,2,5,5,10530,660,0
37,40,5,5,10537,11631,0
37,54,5,3,10569,14725,0
37,14,1,3,10324,4319,0
37,54,3,5,10402,14812,0
37,77,3,1,10456,18600,0
37,7,1,1,10337,1849,0
37,54,5,5,10517,14855,0
37,5,1,3,10382,1442,0
37,54,5,5,10581,14794,0
37,29,3,5,10400,8255,0
37,29,3,1,10402,8049,0
37,7,5,3,10548,1976,0
37,40,5,1,10500,11483,0
37,17,3,5,10424,5080,0
37,7,5,5,10522,1992,0
37,77,5,5,10589,18783,0
37,34,1,3,10383,9515,0
37,42,1,5,10320,12100,0
37,17,1,5,10348,5098,0
37,43,5,1,10584,12245,0
37,14,3,1,10428,4163,0
37,39,3,5,10452,11025,0
37,30,3,5,10450,8565,0
37,40,3,3,10494,11576,0
37,7,5,5,10514,2057,0
37,27,1,1,10336,7348,0
37,52,1,5,10350,14169,0
37,11,5,1,10500,3098,0
37,5,3,9,10407,1700,0
37,30,5,3,10587,8448,0
37,27,5,5,10500,7579,0
37,54,3,1,10435,14590,0
37,43,3,3,10425,12296,0
37,58,1,3,10326,15558,0
37,58,5,5,10555,15660,0
37,14,1,1,10353,4249,0
37,2,1,5,10358,628,0
37,52,5,1,10554,13972,0
37,34,5,5,10560,9679,0
37,2,1,1,10339,491,0
37,39,5,7,10585,11109,0
37,7,3,5,10468,2067,0
37,5,1,3,10393,1409,0
37,30,1,1,10327,8339,0
37,27,3,1,10455,7400,0
37,54,3,1,10451,14592,0
37,42,1,1,10303,11983,0
37,58,5,3,10556,15571,0
37,77,1,5,10314,18742,0
37,2,5,3,10551,559,0
37,58,5,1,10500,15474,0
37,7,5,3,10551,1924,0
37,7,1,3,10392,1947,0
37,39,5,3,10595,10941,0
37,30,3,3,10427,8436,0
37,77,5,1,10511,18593,0
37,29,3,5,10417,8264,0
37,40,3,1,10494,11428,0
37,7,5,5,10523,1990,0
37,14,3,5,10446,4432,0
37,77,5,1,10518,18612,0
37,5,3,7,10458,1615,0
37,42,1,3,10327,12024,0
37,25,5,5,10573,7082,0
37,39,1,1,10307,10813,0
37,7,5,1,10506,1834,0
37,17,3,5,10454,5131,0
37,29,5,1,10543,8063,0
37,46,1,1,10306,12755,0
37,52,1,3,10364,14137,0
37,11,5,1,10568,3164,0
37,11,5,9,10524,3547,0
37,27,3,1,10438,7368,0
37,40,3,5,10475,11634,0
37,39,1,5,10329,11007,0
37,53,1,1,10373,14308,0
37,17,1,5,10308,5050,0
37,58,1,1,10388,15533,0
37,30,1,5,10334,8526,0
37,42,3,5,10466,12095,0
37,7,1,3,10366,1942,0
37,77,3,3,10406,18688,0
37,34,3,3,10429,9575,0
37,27,5,5,10508,7575,0
37,54,5,3,10510,14749,0
37,54,3,5,10397,14762,0
37,42,5,5,10569,12174,0
37,25,3,3,10483,7018,0
37,7,1,5,10332,2064,0
37,46,3,3,10440,12819,0
37,52,3,3,10478,14105,0
37,25,3,1,10480,6877,0
37,11,5,7,10554,3454,0
37,53,3,5,10423,14464,0
37,52,3,5,10494,14164,0
37,7,1,3,10347,1899,0
37,27,1,1,10370,7364,0
37,21,3,5,10447,5980,0
37,77,1,5,10324,18814,0
37,43,3,5,10449,12427,0
37,53,3,3,10486,14431,0
37,39,3,5,10438,11044,0
37,39,1,3,10347,10925,0
37,77,3,5,10426,18726,0
37,53,5,1,10503,14280,0
37,77,3,3,10412,18706,0
37,53,1,3,10359,14431,0
37,54,5,3,10594,14661,0
37,11,3,1,10437,3098,0
37,54,1,1,10388,14581,0
37,58,3,5,10480,15651,0
37,34,5,3,10532,9590,0
37,29,1,1,10331,8039,0
37,7,1,3,10365,1891,0
37,21,5,3,10585,5853,0
37,54,3,3,10440,14675,0
37,21,3,1,10423,5766,0
37,34,1,1,10378,9475,0
37,17,1,1,10390,4863,0
37,27,1,3,10304,7511,0
37,14,3,5,10478,4454,0
37,27,3,5,10402,7548,0
37,29,5,1,10569,8056,0
37,40,3,1,10404,11395,0
37,46,1,1,10367,12706,0
37,11,1,1,10377,3159,0
37,58,1,5,10352,15724,0
37,21,3,3,10439,5842,0
37,11,3,9,10411,3509,0
37,77,5,1,10511,18537,0
37,42,1,3,10342,12042,0
37,40,5,1,10594,11479,0
37,58,5,3,10506,15598,0
37,17,1,3,10373,4971,0
37,21,5,1,10568,5822,0
37,53,1,5,10350,14516,0
37,39,5,3,10555,10897,0
37,27,1,3,10379,7488,0
37,54,5,3,10591,14751,0
37,53,1,3,10305,14389,0
37,11,1,9,10371,3500,0
37,30,3,5,10483,8603,0
37,53,5,5,10498,14530,0
37,29,5,1,10583,8052,0
37,5,1,5,10306,1512,0
37,40,3,1,10444,11427,0
37,77,5,5,10565,18723,0
37,21,3,1,10487,5743,0
37,39,3,5,10477,11066,0
37,2,1,1,10379,402,0
37,21,5,3,10533,5917,0
37,29,3,3,10398,8177,0
37,21,1,1,10366,5831,0
37,53,1,5,10329,14503,0
37,34,3,3,10450,9589,0
37,54,5,5,10514,14851,0
37,29,5,5,10559,8254,0
37,27,1,5,10389,7577,0
37,27,1,5,10343,7567,0
37,29,5,5,10544,8224,0
37,2,1,3,10322,564,0
37,25,3,3,10437,6979,0
37,21,5,5,10522,6018,0
37,25,1,1,10320,6910,0
37,17,3,1,10414,4944,0
37,11,3,1,10453,3077,0
37,27,5,3,10563,7470,0
37,21,3,1,10467,5815,0
37,34,5,5,10514,9677,0
37,42,3,5,10403,12144,0
37,40,3,5,10432,11615,0
37,39,3,5,10490,11022,0
37,21,3,1,10479,5770,0
37,53,1,1,10331,14313,0
37,58,3,1,10398,15458,0
37,2,1,3,10362,496,0
37,5,5,1,10499,1353,0
37,14,1,5,10303,4390,0
37,30,5,1,10516,8322,0
